row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
1,28,57.0,2.0,744,756,12,8.84447345e-06,2.094801141666666e-05,2.297107428298044e-05,0.3333333333333333,0
1,29,59.0,2.0,732,744,12,5.8896395e-05,5.884269666666668e-05,3.8332422269608165e-07,1.0,1
1,30,61.0,2.0,721,732,11,5.714183e-05,5.719025363636364e-05,2.056130567251696e-07,1.0,1
1,31,63.0,2.0,709,721,12,5.8435934999999996e-05,5.8449315000000004e-05,4.074314794845885e-07,1.0,1
1,32,65.0,2.0,697,709,12,5.9893635e-05,5.979372166666666e-05,3.701602447777036e-07,1.0,1
1,33,67.0,2.0,685,697,12,5.9644675e-05,5.965152583333333e-05,2.765088140987659e-07,1.0,1
1,34,69.0,2.0,673,685,12,6.08117e-05,6.0614099166666665e-05,3.6102160338079317e-07,1.0,1
1,35,71.0,2.0,661,673,12,6.0835264999999994e-05,6.082397083333334e-05,4.072955140483236e-08,1.0,1
1,36,73.0,2.0,649,661,12,6.0417450000000005e-05,6.042110750000001e-05,1.5973285620711636e-07,1.0,1
1,37,75.0,2.0,637,649,12,6.011692e-05,6.0896795833333344e-05,3.1294407690071896e-06,1.0,1
1,38,77.0,2.0,625,637,12,6.5286735e-05,6.528953083333334e-05,2.6495173603989352e-08,1.0,1
1,39,79.0,2.0,613,625,12,6.530478e-05,6.531429833333334e-05,3.5854997520878796e-08,1.0,1
2,0,1.0,4.0,1119,1131,12,3.4466715e-07,3.4325105833333333e-07,2.2326922815509594e-09,0.0,0
2,1,3.0,4.0,1131,1143,12,3.381844e-07,3.3826362499999993e-07,2.967490581984509e-10,0.0,0
2,2,5.0,4.0,1143,1155,12,3.3957265e-07,3.3955674166666664e-07,5.890351170322683e-10,0.0,0
2,3,7.0,4.0,1155,1167,12,3.4127635e-07,3.41282925e-07,3.8650866554537645e-10,0.0,0
2,4,9.0,4.0,1167,1179,12,3.4242935e-07,3.4239184166666664e-07,2.2938806805037291e-10,0.0,0
2,5,11.0,4.0,1179,1191,12,3.4298645e-07,3.430316e-07,1.8018788805022705e-10,0.0,0
2,6,13.0,4.0,1191,1203,12,3.4385905e-07,3.438371749999999e-07,2.4888842588932785e-10,0.0,0
2,7,15.0,4.0,1203,1214,11,3.445382e-07,3.4455747272727276e-07,2.1538231163512422e-10,0.0,0
2,8,17.0,4.0,1214,1226,12,3.4541155e-07,3.4537475e-07,1.8685031665301327e-10,0.0,0
2,9,19.0,4.0,1226,1238,12,3.4616940000000003e-07,3.4618069166666666e-07,2.744387741626358e-10,0.0,0
2,10,21.0,4.0,1238,1250,12,3.4726360000000004e-07,3.4722841666666675e-07,3.153267639379104e-10,0.0,0
2,11,23.0,4.0,1250,1262,12,3.4823925e-07,3.4821933333333335e-07,2.850284907786504e-10,0.0,0
2,12,25.0,4.0,1262,1274,12,3.4902e-07,3.490256e-07,2.0265515455243361e-10,0.0,0
2,13,27.0,4.0,1274,1286,12,3.5000445e-07,3.499746583333333e-07,3.2624574954660424e-10,0.0,0
2,14,29.0,4.0,1286,1298,12,3.51164e-07,3.5115238333333333e-07,3.5721225210727884e-10,0.0,0
2,15,31.0,4.0,1298,1309,11,3.522769e-07,3.522937545454545e-07,3.068426821194357e-10,0.0,0
2,16,33.0,4.0,1309,1321,12,3.5347785e-07,3.534670666666666e-07,3.715359456215311e-10,0.0,0
2,17,35.0,4.0,1321,1333,12,3.5467815e-07,3.546823333333333e-07,3.456490979141945e-10,0.0,0
2,18,37.0,4.0,1333,1345,12,3.5595815e-07,3.559465166666668e-07,3.653717281375561e-10,0.0,0
2,19,39.0,4.0,1345,1357,12,3.5733805e-07,3.5735014999999997e-07,4.4241367802092585e-10,0.0,0
2,20,41.0,4.0,1357,1369,12,3.58773e-07,3.587294333333333e-07,3.4157792262121533e-10,0.0,0
2,21,43.0,4.0,1369,1381,12,3.5965590000000004e-07,3.596437166666667e-07,2.3552420906470757e-10,0.0,0
2,22,45.0,4.0,1381,1393,12,3.603422e-07,3.6037656666666664e-07,2.325011194716096e-10,0.0,0
2,23,47.0,4.0,1393,1404,11,3.611395e-07,3.611295454545455e-07,1.9006480886857536e-10,0.0,0
2,24,49.0,4.0,1404,1416,12,3.6182035e-07,3.618269e-07,2.2046966155610734e-10,0.0,0
2,25,51.0,4.0,1416,1428,12,3.623403e-07,3.6239019166666666e-07,1.6227388092528854e-10,0.0,0
2,26,53.0,4.0,1428,1440,12,3.630939e-07,3.630712166666667e-07,1.7675927997012186e-10,0.0,0
2,27,55.0,4.0,1440,1452,12,3.6377289999999997e-07,3.6382470833333337e-07,2.621737193107341e-10,0.0,0
2,28,57.0,4.0,1452,1464,12,3.779571e-07,9.794869716666666e-06,2.1007801572225957e-05,0.16666666666666666,0
2,29,59.0,4.0,1464,1476,12,5.8297109999999995e-05,5.8349919166666655e-05,6.640925855438421e-07,1.0,1
2,30,61.0,4.0,1476,1488,12,5.8100505000000004e-05,5.811391333333333e-05,8.429485766080618e-07,1.0,1
2,31,63.0,4.0,1488,1499,11,5.945124e-05,5.943318636363636e-05,1.5459538504653383e-07,1.0,1
2,32,65.0,4.0,1499,1511,12,5.9473835e-05,5.9504122499999997e-05,2.2302131542840682e-07,1.0,1
2,33,67.0,4.0,1511,1523,12,5.9247205000000005e-05,5.912211833333333e-05,7.149027427889904e-07,1.0,1
2,34,69.0,4.0,1523,1535,12,6.086936e-05,6.08683325e-05,4.75521042515466e-08,1.0,1
2,35,71.0,4.0,1535,1547,12,6.065846e-05,6.0638900833333334e-05,1.131512513893338e-07,1.0,1
